iter	Logloss
505	0.1710336624
506	0.1707573473
507	0.1704898675
508	0.1702987887
509	0.1698953294
510	0.1696512046
511	0.1693736946
512	0.169081205
513	0.1688421556
514	0.1684288067
515	0.1680541453
516	0.1679383297
517	0.1677742491
518	0.1674022398
519	0.1671233011
520	0.1668434878
521	0.1664165754
522	0.1661762917
523	0.1659249491
524	0.1657546224
525	0.1654713737
526	0.1650788202
527	0.1647417985
528	0.1644911987
529	0.1641326109
530	0.1638342723
531	0.1635158746
532	0.1631440559
533	0.1629804571
534	0.1625634907
535	0.1623475769
536	0.1621169404
537	0.1618168177
538	0.1615590057
539	0.1613675235
540	0.161109101
541	0.1608827885
542	0.1605648737
543	0.1603608887
544	0.1600954944
545	0.1598990282
546	0.1596269947
547	0.1592841264
548	0.1588519
549	0.1585033776
550	0.158307664
551	0.158072713
552	0.1578380036
553	0.1576846559
554	0.1574138248
555	0.1572688633
556	0.1570312861
557	0.1568039513
558	0.1566877018
559	0.1564921338
560	0.1562341417
561	0.1558614885
562	0.1555849021
563	0.1554234619
564	0.1551156774
565	0.1549072975
566	0.1546447164
567	0.1542892096
568	0.1540481374
569	0.1537732422
570	0.153385656
571	0.1531498556
572	0.1529975056
573	0.1528709581
574	0.1528064834
575	0.1526092717
576	0.1523811042
577	0.1521263405
578	0.1518572179
579	0.1516700694
580	0.1515482983
581	0.1513819325
582	0.1510609022
583	0.1507071391
584	0.1505473608
585	0.1504823816
586	0.1502936625
587	0.1500094289
588	0.1498652528
589	0.1495525953
590	0.1492180842
591	0.149049419
592	0.1488463878
593	0.1486682068
594	0.1483416582
595	0.1481056828
596	0.1478071994
597	0.1476184626
598	0.1474038647
599	0.1472624884
600	0.1470967103
601	0.1468538619
602	0.1467279473
603	0.146508444
604	0.1462786883
605	0.1460336338
606	0.1457075891
607	0.1455513756
608	0.1452976785
609	0.1450176988
610	0.1449129696
611	0.144799572
612	0.1445342669
613	0.1442459769
614	0.1439658654
615	0.1437528346
616	0.1436311568
617	0.1433317497
618	0.1430576267
619	0.142762895
620	0.1425747878
621	0.142414659
622	0.1422495973
623	0.1419503626
624	0.1416784667
625	0.1414938125
626	0.1413001861
627	0.1410550493
628	0.1408969242
629	0.1407473888
630	0.1406187968
631	0.1405094333
632	0.140270987
633	0.1400424159
634	0.1397232008
635	0.1395345043
636	0.1393821809
637	0.1391885906
638	0.1388948907
639	0.1387431465
640	0.1385355553
641	0.1383957479
642	0.1382415916
643	0.1380993199
644	0.1379199452
645	0.1378046264
646	0.1376058715
647	0.1373498661
648	0.1371965909
649	0.1370757718
650	0.1368730171
651	0.1367304292
652	0.1365573435
653	0.1364195538
654	0.1362133046
655	0.1361161131
656	0.1358877569
657	0.1357200535
658	0.1356004093
659	0.1354796504
660	0.1353166173
661	0.1350896755
662	0.1348890549
663	0.1346081371
664	0.1344611406
665	0.1343047742
666	0.1340843712
667	0.1338232287
668	0.1336138768
669	0.1334656873
670	0.1332532225
671	0.1330996807
672	0.1329990227
673	0.1327875903
674	0.1325509783
675	0.1323444247
676	0.1319946879
677	0.1318155885
678	0.1316312811
679	0.1315083821
680	0.1313656838
681	0.1312440272
682	0.13110994
683	0.1309626022
684	0.1308127236
685	0.1306735276
686	0.130536916
687	0.1303146104
688	0.1301054349
689	0.1299943335
690	0.1298949459
691	0.1297706122
692	0.1296514107
693	0.129455818
694	0.1293643488
695	0.1292320296
696	0.1290568403
697	0.1288082197
698	0.1286140031
699	0.1283762187
700	0.1281558719
701	0.1279799633
702	0.1277429518
703	0.1276103789
704	0.1274377433
705	0.1272380024
706	0.1270570929
707	0.1267674385
708	0.1265184854
709	0.1263301623
710	0.1261293588
711	0.1260208766
712	0.1259974866
713	0.1258434608
714	0.1256523321
715	0.1255283909
716	0.125389432
717	0.1251539495
718	0.1250244464
719	0.1248676732
720	0.1247894283
721	0.1247021253
722	0.1246407364
723	0.1244979563
724	0.1243309266
725	0.1242311752
726	0.1239377929
727	0.1237053364
728	0.1235774871
729	0.1234123648
730	0.1232922529
731	0.1230520376
732	0.1229183055
733	0.1227178477
734	0.122591329
735	0.1223968419
736	0.1222752597
737	0.1221550185
738	0.1218884953
739	0.121785572
740	0.1217283548
741	0.1215553466
742	0.1213072534
743	0.1211511264
744	0.1210376932
745	0.1207668054
746	0.1205500274
747	0.1203659693
748	0.1201486662
749	0.1199882144
750	0.1198255275
751	0.1195824005
752	0.1194209989
753	0.1192842069
754	0.1191474675
755	0.1189214028
756	0.1187857125
757	0.1187081916
758	0.118592182
759	0.1184675902
760	0.1183598681
761	0.1181035149
762	0.1178541529
763	0.1176703212
764	0.1174205665
765	0.1172645357
766	0.117119696
767	0.1170093172
768	0.116810426
769	0.1166658644
770	0.116488921
771	0.1162591668
772	0.1161302139
773	0.1159958975
774	0.11587623
775	0.1157703598
776	0.1156032247
777	0.1155319617
778	0.1154141872
779	0.1152097862
780	0.1150385238
781	0.1149224248
782	0.1148291804
783	0.1146403905
784	0.1144867049
785	0.114338115
786	0.1141713311
787	0.1140241256
788	0.1139350205
789	0.1137166039
790	0.1136015564
791	0.1135047909
792	0.1133399376
793	0.1132729288
794	0.1130936756
795	0.1129343815
796	0.1128311447
797	0.1126198238
798	0.1124074949
799	0.1122358741
800	0.1121261371
801	0.1119590358
802	0.1117762442
803	0.1115593368
804	0.111448223
805	0.1112484119
806	0.1110993448
807	0.11102129
808	0.110905207
809	0.1108537468
810	0.1106326147
811	0.1105331587
812	0.1104460594
813	0.1103052047
814	0.1101039596
815	0.1099648756
816	0.1098249823
817	0.109666926
818	0.1094761194
819	0.1093958964
820	0.1092830853
821	0.1091501205
822	0.1089693166
823	0.1088103229
824	0.108557121
825	0.1084115974
826	0.1082964164
827	0.1081999254
828	0.1080531587
829	0.1078958923
830	0.1076736625
831	0.1075143856
832	0.1073888337
833	0.1072762304
834	0.1071494122
835	0.1070689099
836	0.1068619088
837	0.106673161
838	0.1065745362
839	0.1064429006
840	0.1063682529
841	0.1061443037
842	0.1060529464
843	0.1059349449
844	0.1057138155
845	0.1055737107
846	0.1054206008
847	0.1052325666
848	0.1050643675
849	0.1049330468
850	0.1048817522
851	0.104719977
852	0.1046620755
853	0.1045062648
854	0.1043300572
855	0.1041980178
856	0.1040997047
857	0.1038910682
858	0.1038111522
859	0.1037142386
860	0.1035235802
861	0.1033707751
862	0.1032707058
863	0.1031552455
864	0.1029563211
865	0.1028036501
866	0.1026413359
867	0.1025396467
868	0.1024654409
869	0.102272675
870	0.1021722678
871	0.1020535377
872	0.1019556305
873	0.1017981669
874	0.1016546145
875	0.1015376736
876	0.1014641242
877	0.1013760265
878	0.1012361376
879	0.1011611336
880	0.1010382459
881	0.1008858268
882	0.1007755472
883	0.1006449768
884	0.1004866616
885	0.1004041942
886	0.1003417099
887	0.1002021112
888	0.1000777076
889	0.09989572256
890	0.09977905599
891	0.09959268494
892	0.0994002019
893	0.09929832916
894	0.09919092168
895	0.09904286572
896	0.09889023126
897	0.09871643515
898	0.0986504749
899	0.09852385678
900	0.09839300481
901	0.09837770197
902	0.09823421599
903	0.09812469547
904	0.09796699519
905	0.09779373176
906	0.09763703182
907	0.09753014786
908	0.0973654805
909	0.0972611711
910	0.0971134126
911	0.09694809171
912	0.09688559934
913	0.09676414395
914	0.09662736018
915	0.09649708631
916	0.09636464958
917	0.09627955983
918	0.09613159636
919	0.09604516127
920	0.0959261964
921	0.09584791957
922	0.09573646509
923	0.09558141943
924	0.09551274423
925	0.0954718417
926	0.09542585433
927	0.0952846556
928	0.09518086853
929	0.09507540077
930	0.09500587402
931	0.09489883926
932	0.0947907042
933	0.09468798379
934	0.09462796989
935	0.09456425402
936	0.09442773243
937	0.09427173716
938	0.09420442258
939	0.09409650446
940	0.09385431319
941	0.09368217292
942	0.09358423985
943	0.09346478971
944	0.093322182
945	0.09325371017
946	0.09315975311
947	0.09306708747
948	0.09294953561
949	0.09283209141
950	0.09269900854
951	0.09260401306
952	0.09248656827
953	0.09230444916
954	0.09217317889
955	0.09208669484
956	0.09203035041
957	0.09193793623
958	0.09186014535
959	0.09176708353
960	0.09167850592
961	0.09158503721
962	0.09144545697
963	0.09135095892
964	0.09125956744
965	0.09118763964
966	0.09110355733
967	0.09095904212
968	0.09083276081
969	0.09075987475
970	0.09062959782
971	0.09052912428
972	0.09042020926
973	0.09040038841
974	0.09029335949
975	0.09024893834
976	0.09011573822
977	0.09000469874
978	0.08988183066
979	0.0897633416
980	0.08965813756
981	0.08957192607
982	0.08947076234
983	0.08930667603
984	0.08920601423
985	0.08906810628
986	0.08895734428
987	0.08884593722
988	0.08873803474
989	0.08864652526
990	0.08849221614
991	0.08837057129
992	0.08827781647
993	0.08818760656
994	0.08809153193
995	0.08796793283
996	0.08790530738
997	0.08780931372
998	0.08770632211
999	0.0876203915
